expID,strain,media,replicate,timepoint,OD600,OD600_blanked
T4_1,T4,GlcNAc,1,21.09394444,0.11736,0.03215
T4_1,T4,GlcNAc,1,21.27897222,0.11767,0.03246
T4_1,T4,GlcNAc,1,21.46402778,0.11786,0.03265
T4_1,T4,GlcNAc,1,21.64905556,0.118210001,0.033000001
T4_1,T4,GlcNAc,1,21.83408333,0.11829,0.03308
T4_1,T4,GlcNAc,1,22.01911111,0.118530001,0.033320001
T4_1,T4,GlcNAc,1,22.20413889,0.118849999,0.033639999
T4_1,T4,GlcNAc,1,22.38916667,0.119049999,0.033839999
T4_1,T4,GlcNAc,1,22.57419444,0.11932,0.03411
T4_1,T4,GlcNAc,1,22.75922222,0.11943,0.03422
T4_1,T4,GlcNAc,1,22.94427778,0.1197,0.03449
T4_1,T4,GlcNAc,1,23.12930556,0.12001,0.0348
T4_1,T4,GlcNAc,1,23.31433333,0.12011,0.0349
T4_1,T4,GlcNAc,1,23.49936111,0.120590001,0.035380001
T4_1,T4,GlcNAc,1,23.68438889,0.120740002,0.035530002
T4_1,T4,GlcNAc,1,23.86941667,0.120810001,0.035600001
T4_1,T4,GlcNAc,1,24.05444444,0.121089999,0.035879999
T4_1,T4,GlcNAc,1,24.23947222,0.12127,0.03606
T4_1,T4,GlcNAc,1,24.4245,0.121509999,0.036299999
T4_1,T4,GlcNAc,1,24.60955556,0.121740001,0.036530001
T4_1,T4,GlcNAc,1,24.79458333,0.121850001,0.036640001
T4_1,T4,GlcNAc,1,24.97961111,0.122169999,0.036959999
T4_1,T4,GlcNAc,1,25.16475,0.122359999,0.037149999
T4_1,T4,GlcNAc,1,25.34977778,0.12265,0.03744
T4_1,T4,GlcNAc,1,25.53480556,0.12282,0.03761
T4_1,T4,GlcNAc,1,25.71983333,0.12306,0.03785
T4_1,T4,GlcNAc,1,25.90486111,0.123250001,0.038040001
T4_1,T4,GlcNAc,1,26.08988889,0.123310002,0.038100002
T4_1,T4,GlcNAc,1,26.27491667,0.123659999,0.038449999
T4_1,T4,GlcNAc,1,26.45994444,0.123849999,0.038639999
T4_1,T4,GlcNAc,1,26.64497222,0.124020001,0.038810001
T4_1,T4,GlcNAc,1,26.83,0.12445,0.03924
T4_1,T4,GlcNAc,1,27.01502778,0.12441,0.0392
T4_1,T4,GlcNAc,1,27.20005556,0.12467,0.03946
T4_1,T4,GlcNAc,1,27.38508333,0.124870001,0.039660001
T4_1,T4,GlcNAc,1,27.57011111,0.12502,0.03981
T4_1,T4,GlcNAc,1,27.75513889,0.125170001,0.039960001
T4_1,T4,GlcNAc,1,27.94016667,0.125359999,0.040149999
T4_1,T4,GlcNAc,1,28.12519444,0.125759999,0.040549999
T4_1,T4,GlcNAc,1,28.31022222,0.125879999,0.040669999
T4_1,T4,GlcNAc,1,28.49525,0.125959999,0.040749999
T4_1,T4,GlcNAc,1,28.68027778,0.126239999,0.041029999
T4_1,T4,GlcNAc,1,28.86530556,0.12627,0.04106
T4_1,T4,GlcNAc,1,29.05033333,0.12658,0.04137
T4_1,T4,GlcNAc,1,29.23536111,0.126620001,0.041410001
T4_1,T4,GlcNAc,1,29.42038889,0.126830002,0.041620002
T4_1,T4,GlcNAc,1,29.60541667,0.127029999,0.041819999
T4_1,T4,GlcNAc,1,29.79044444,0.127170002,0.041960002
T4_1,T4,GlcNAc,1,29.97547222,0.127359998,0.042149998
T4_1,T4,GlcNAc,1,30.1605,0.127480001,0.042270001
T4_1,T4,GlcNAc,1,30.34552778,0.127710001,0.042500001
T4_1,T4,GlcNAc,1,30.53055556,0.127780001,0.042570001
T4_1,T4,GlcNAc,1,30.71558333,0.12811,0.042900001
T4_1,T4,GlcNAc,1,30.90061111,0.128259999,0.043049999
T4_1,T4,GlcNAc,1,31.08563889,0.12825,0.04304
T4_1,T4,GlcNAc,1,31.27066667,0.128389999,0.043179999
T4_1,T4,GlcNAc,1,31.45569444,0.128630002,0.043420002
T4_1,T4,GlcNAc,1,31.64072222,0.12887,0.04366
T4_1,T4,GlcNAc,1,31.82575,0.129020001,0.043810001
T4_1,T4,GlcNAc,1,32.01077778,0.129190001,0.043980001
T4_1,T4,GlcNAc,1,32.19580556,0.12931,0.0441
T4_1,T4,GlcNAc,1,32.38083333,0.1294,0.04419
T4_1,T4,GlcNAc,1,32.56586111,0.12957,0.04436
T4_1,T4,GlcNAc,1,32.75088889,0.129719999,0.044509999
T4_1,T4,GlcNAc,1,32.93591667,0.129839998,0.044629999
T4_1,T4,GlcNAc,1,33.12094444,0.129980002,0.044770002
T4_1,T4,GlcNAc,1,33.30597222,0.13022,0.04501
T4_1,T4,GlcNAc,1,33.491,0.130239999,0.045029999
T4_1,T4,GlcNAc,1,33.67602778,0.13056,0.04535
T4_1,T4,GlcNAc,1,33.86105556,0.13062,0.04541
T4_1,T4,GlcNAc,1,34.04608333,0.130800001,0.045590001
T4_1,T4,GlcNAc,1,34.23111111,0.1309,0.04569
T4_1,T4,GlcNAc,1,34.41613889,0.130940002,0.045730002
T4_1,T4,GlcNAc,1,34.60116667,0.13115,0.04594
T4_1,T4,GlcNAc,1,34.78619444,0.131329998,0.046119998
T4_1,T4,GlcNAc,1,34.97122222,0.131409998,0.046199998
T4_1,T4,GlcNAc,1,35.15625,0.131610002,0.046400002
T4_1,T4,GlcNAc,1,35.34127778,0.13169,0.04648
T4_1,T4,GlcNAc,1,35.52630556,0.131809999,0.046599999
T4_1,T4,GlcNAc,1,35.71133333,0.13203,0.04682
T4_1,T4,GlcNAc,1,35.89636111,0.132179999,0.046969999
T4_1,T4,GlcNAc,1,36.08138889,0.13229,0.04708
T4_1,T4,GlcNAc,1,36.26641667,0.132429999,0.047219999
T4_1,T4,GlcNAc,1,36.45144444,0.132580002,0.047370002
T4_1,T4,GlcNAc,1,36.63647222,0.132699999,0.047489999
T4_1,T4,GlcNAc,1,36.8215,0.13276,0.04755
T4_1,T4,GlcNAc,1,37.00652778,0.133079998,0.047869998
T4_1,T4,GlcNAc,1,37.19155556,0.13301,0.0478
T4_1,T4,GlcNAc,1,37.37658333,0.133150001,0.047940001
T4_1,T4,GlcNAc,1,37.56161111,0.133329999,0.048119999
T4_1,T4,GlcNAc,1,37.74663889,0.13338,0.04817
T4_1,T4,GlcNAc,1,37.93166667,0.13364,0.04843
T4_1,T4,GlcNAc,1,38.11669444,0.133660001,0.048450001
T4_1,T4,GlcNAc,1,38.30172222,0.1339,0.04869
T4_1,T4,GlcNAc,1,38.48675,0.133870003,0.048660003
T4_1,T4,GlcNAc,1,38.67177778,0.13398,0.04877
T4_1,T4,GlcNAc,1,38.85680556,0.134149998,0.048939998
T4_1,T4,GlcNAc,1,39.04183333,0.134449999,0.049239999
T4_1,T4,GlcNAc,1,39.22686111,0.134479998,0.049269998
T4_1,T4,GlcNAc,1,39.41188889,0.134670001,0.049460001
T4_1,T4,GlcNAc,1,39.59691667,0.134750001,0.049540001
T4_1,T4,GlcNAc,1,39.78194444,0.134750001,0.049540001
T4_1,T4,GlcNAc,1,39.96697222,0.13488,0.04967
T4_1,T4,GlcNAc,1,40.152,0.135270001,0.050060001
T4_1,T4,GlcNAc,1,40.33702778,0.135409999,0.050199999
T4_1,T4,GlcNAc,1,40.52205556,0.135640001,0.050430001
T4_1,T4,GlcNAc,1,40.70708333,0.13591,0.0507
T4_1,T4,GlcNAc,1,40.89211111,0.135860001,0.050650001
T4_1,T4,GlcNAc,1,41.07713889,0.13616,0.05095
T4_1,T4,GlcNAc,1,41.26216667,0.136119999,0.050909999
T4_1,T4,GlcNAc,1,41.44719444,0.136289997,0.051079997
T4_1,T4,GlcNAc,1,41.63222222,0.136359999,0.051149999
T4_1,T4,GlcNAc,1,41.81725,0.136569999,0.051359999
T4_1,T4,GlcNAc,1,42.00227778,0.13668,0.05147
T4_1,T4,GlcNAc,1,42.18730556,0.136759999,0.051549999
T4_1,T4,GlcNAc,1,42.37233333,0.136920001,0.051710001
T4_1,T4,GlcNAc,1,42.55736111,0.136950001,0.051740001
T4_1,T4,GlcNAc,1,42.74238889,0.137009999,0.051799999
T4_1,T4,GlcNAc,1,42.92741667,0.137189999,0.051979999
T4_1,T4,GlcNAc,1,43.11244444,0.137269998,0.052059998
T4_1,T4,GlcNAc,1,43.29747222,0.13731,0.0521
T4_1,T4,GlcNAc,1,43.4825,0.13749,0.05228
T4_1,T4,GlcNAc,1,43.66752778,0.137539999,0.052329999
T4_1,T4,GlcNAc,1,43.85255556,0.137670003,0.052460003
T4_1,T4,GlcNAc,1,44.03758333,0.137729999,0.052519999
T4_1,T4,GlcNAc,1,44.22261111,0.138059999,0.052849999
T4_1,T4,GlcNAc,1,44.40763889,0.137959999,0.052749999
T4_1,T4,GlcNAc,1,44.59266667,0.138069999,0.052859999
T4_1,T4,GlcNAc,1,44.77769444,0.138100001,0.052890001
T4_1,T4,GlcNAc,1,44.96272222,0.138249999,0.053039999
T4_1,T4,GlcNAc,1,45.14775,0.138380001,0.053170002
T4_1,T4,GlcNAc,1,45.33277778,0.138520001,0.053310001
T4_1,T4,GlcNAc,1,45.51780556,0.138510001,0.053300001
T4_1,T4,GlcNAc,1,45.70283333,0.138649999,0.053439999
T4_1,T4,GlcNAc,1,45.88786111,0.138669999,0.053459999
T4_1,T4,GlcNAc,1,46.07288889,0.13874,0.05353
T4_1,T4,GlcNAc,1,46.25791667,0.13883,0.05362
T4_1,T4,GlcNAc,1,46.44294444,0.138900001,0.053690001
T4_1,T4,GlcNAc,1,46.62797222,0.13908,0.05387
T4_1,T4,GlcNAc,1,46.813,0.1392,0.05399
T4_1,T4,GlcNAc,1,46.99802778,0.13926,0.05405
T4_1,T4,GlcNAc,1,47.18305556,0.13941,0.0542
T4_1,T4,GlcNAc,1,47.36808333,0.139359999,0.054149999
T4_1,T4,GlcNAc,1,47.55311111,0.13953,0.05432
T4_1,T4,GlcNAc,1,47.73813889,0.139609998,0.054399998
T4_1,T4,GlcNAc,1,47.92316667,0.13962,0.05441
T4_1,T4,GlcNAc,1,48.10819444,0.1397,0.05449
T4_2,T4,GlcNAc,2,0,0.08589,0
T4_2,T4,GlcNAc,2,0.185027778,0.08572,-0.000170001
T4_2,T4,GlcNAc,2,0.370083333,0.08591,1.99996E-05
T4_2,T4,GlcNAc,2,0.555111111,0.085920001,3.00005E-05
T4_2,T4,GlcNAc,2,0.740138889,0.08594,4.99994E-05
T4_2,T4,GlcNAc,2,0.925166667,0.086020001,0.000130001
T4_2,T4,GlcNAc,2,1.110194444,0.08603,0.00014
T4_2,T4,GlcNAc,2,1.295222222,0.08614,0.00025
T4_2,T4,GlcNAc,2,1.48025,0.086229999,0.000339998
T4_2,T4,GlcNAc,2,1.665277778,0.08654,0.00065
T4_2,T4,GlcNAc,2,1.850333333,0.086529999,0.000639999
T4_2,T4,GlcNAc,2,2.035361111,0.08678,0.000889999
T4_2,T4,GlcNAc,2,2.220388889,0.086990002,0.001100001
T4_2,T4,GlcNAc,2,2.405416667,0.08682,0.000929999
T4_2,T4,GlcNAc,2,2.590444444,0.087419999,0.001529999
T4_2,T4,GlcNAc,2,2.775472222,0.087710001,0.00182
T4_2,T4,GlcNAc,2,2.960611111,0.087669999,0.001779999
T4_2,T4,GlcNAc,2,3.145638889,0.08806,0.002169999
T4_2,T4,GlcNAc,2,3.330666667,0.088640001,0.00275
T4_2,T4,GlcNAc,2,3.515694444,0.08908,0.00319
T4_2,T4,GlcNAc,2,3.700722222,0.089300001,0.00341
T4_2,T4,GlcNAc,2,3.885777778,0.08963,0.00374
T4_2,T4,GlcNAc,2,4.070805556,0.09047,0.00458
T4_2,T4,GlcNAc,2,4.255833333,0.090660001,0.00477
T4_2,T4,GlcNAc,2,4.440861111,0.090719999,0.004829999
T4_2,T4,GlcNAc,2,4.625888889,0.090900001,0.005010001
T4_2,T4,GlcNAc,2,4.810916667,0.09161,0.005719999
T4_2,T4,GlcNAc,2,4.995944444,0.09201,0.00612
T4_2,T4,GlcNAc,2,5.180972222,0.09229,0.0064
T4_2,T4,GlcNAc,2,5.366,0.093319999,0.007429999
T4_2,T4,GlcNAc,2,5.551055556,0.093840001,0.00795
T4_2,T4,GlcNAc,2,5.736277778,0.094709999,0.008819999
T4_2,T4,GlcNAc,2,5.921305556,0.095100001,0.00921
T4_2,T4,GlcNAc,2,6.106333333,0.095579999,0.009689999
T4_2,T4,GlcNAc,2,6.291361111,0.09697,0.01108
T4_2,T4,GlcNAc,2,6.476388889,0.097590001,0.011700001
T4_2,T4,GlcNAc,2,6.661416667,0.09736,0.01147
T4_2,T4,GlcNAc,2,6.846472222,0.097970001,0.01208
T4_2,T4,GlcNAc,2,7.0315,0.09813,0.012239999
T4_2,T4,GlcNAc,2,7.216527778,0.09842,0.01253
T4_2,T4,GlcNAc,2,7.401555556,0.098819999,0.012929999
T4_2,T4,GlcNAc,2,7.586583333,0.099379999,0.013489999
T4_2,T4,GlcNAc,2,7.771611111,0.099139999,0.013249999
T4_2,T4,GlcNAc,2,7.956638889,0.09954,0.01365
T4_2,T4,GlcNAc,2,8.141666667,0.099810001,0.01392
T4_2,T4,GlcNAc,2,8.326694444,0.09999,0.0141
T4_2,T4,GlcNAc,2,8.51175,0.100449999,0.014559999
T4_2,T4,GlcNAc,2,8.696777778,0.101,0.015109999
T4_2,T4,GlcNAc,2,8.881805556,0.101229999,0.015339999
T4_2,T4,GlcNAc,2,9.066833333,0.10171,0.01582
T4_2,T4,GlcNAc,2,9.251861111,0.10207,0.01618
T4_2,T4,GlcNAc,2,9.436916667,0.10255,0.01666
T4_2,T4,GlcNAc,2,9.621944444,0.103,0.01711
T4_2,T4,GlcNAc,2,9.806972222,0.103460001,0.017570001
T4_2,T4,GlcNAc,2,9.992,0.10382,0.01793
T4_2,T4,GlcNAc,2,10.17702778,0.10435,0.01846
T4_2,T4,GlcNAc,2,10.36205556,0.10472,0.01883
T4_2,T4,GlcNAc,2,10.54708333,0.105190001,0.0193
T4_2,T4,GlcNAc,2,10.73211111,0.105569999,0.019679999
T4_2,T4,GlcNAc,2,10.91713889,0.10595,0.02006
T4_2,T4,GlcNAc,2,11.10219444,0.106469999,0.020579999
T4_2,T4,GlcNAc,2,11.28722222,0.106830001,0.020940001
T4_2,T4,GlcNAc,2,11.47225,0.10719,0.0213
T4_2,T4,GlcNAc,2,11.65727778,0.10763,0.02174
T4_2,T4,GlcNAc,2,11.84230556,0.108039999,0.022149999
T4_2,T4,GlcNAc,2,12.02733333,0.108420001,0.022530001
T4_2,T4,GlcNAc,2,12.21236111,0.10883,0.02294
T4_2,T4,GlcNAc,2,12.39738889,0.109240001,0.02335
T4_2,T4,GlcNAc,2,12.58241667,0.10957,0.02368
T4_2,T4,GlcNAc,2,12.76747222,0.11006,0.024169999
T4_2,T4,GlcNAc,2,12.9525,0.110290001,0.024400001
T4_2,T4,GlcNAc,2,13.13752778,0.110649999,0.024759999
T4_2,T4,GlcNAc,2,13.32255556,0.11113,0.02524
T4_2,T4,GlcNAc,2,13.50758333,0.111539999,0.025649999
T4_2,T4,GlcNAc,2,13.69261111,0.11182,0.02593
T4_2,T4,GlcNAc,2,13.87763889,0.112180001,0.02629
T4_2,T4,GlcNAc,2,14.06277778,0.112510001,0.026620001
T4_2,T4,GlcNAc,2,14.24780556,0.112850001,0.02696
T4_2,T4,GlcNAc,2,14.43283333,0.113349999,0.027459999
T4_2,T4,GlcNAc,2,14.61786111,0.113609999,0.027719999
T4_2,T4,GlcNAc,2,14.80291667,0.114009999,0.028119999
T4_2,T4,GlcNAc,2,14.98794444,0.11438,0.028489999
T4_2,T4,GlcNAc,2,15.17297222,0.11453,0.02864
T4_2,T4,GlcNAc,2,15.358,0.114870001,0.02898
T4_2,T4,GlcNAc,2,15.54302778,0.115109998,0.029219998
T4_2,T4,GlcNAc,2,15.72805556,0.115350001,0.02946
T4_2,T4,GlcNAc,2,15.91308333,0.11566,0.02977
T4_2,T4,GlcNAc,2,16.09811111,0.116029999,0.030139999
T4_2,T4,GlcNAc,2,16.28313889,0.11628,0.03039
T4_2,T4,GlcNAc,2,16.46819444,0.11661,0.030719999
T4_2,T4,GlcNAc,2,16.65322222,0.11671,0.03082
T4_2,T4,GlcNAc,2,16.83825,0.11707,0.03118
T4_2,T4,GlcNAc,2,17.02327778,0.117350001,0.031460001
T4_2,T4,GlcNAc,2,17.20830556,0.117599998,0.031709997
T4_2,T4,GlcNAc,2,17.39333333,0.117880001,0.031990001
T4_2,T4,GlcNAc,2,17.57836111,0.118030001,0.032140001
T4_2,T4,GlcNAc,2,17.76338889,0.118299998,0.032409998
T4_2,T4,GlcNAc,2,17.94844444,0.118530001,0.03264
T4_2,T4,GlcNAc,2,18.13347222,0.118719999,0.032829999
T4_2,T4,GlcNAc,2,18.3185,0.11882,0.032929999
T4_2,T4,GlcNAc,2,18.50352778,0.119149999,0.033259999
T4_2,T4,GlcNAc,2,18.68855556,0.119350001,0.033460001
T4_2,T4,GlcNAc,2,18.87358333,0.119559998,0.033669998
T4_2,T4,GlcNAc,2,19.05861111,0.119669999,0.033779999
T4_2,T4,GlcNAc,2,19.24363889,0.11981,0.03392
T4_2,T4,GlcNAc,2,19.42866667,0.12,0.034109999
T4_2,T4,GlcNAc,2,19.61369444,0.12019,0.034299999
T4_2,T4,GlcNAc,2,19.79875,0.120369998,0.034479998
T4_2,T4,GlcNAc,2,19.98377778,0.12063,0.034739999
T4_2,T4,GlcNAc,2,20.16880556,0.12072,0.03483
T4_2,T4,GlcNAc,2,20.35383333,0.120780002,0.034890001
T4_2,T4,GlcNAc,2,20.53886111,0.12099,0.0351
T4_2,T4,GlcNAc,2,20.72388889,0.121330001,0.035440001
T4_2,T4,GlcNAc,2,20.90891667,0.12132,0.03543
T4_2,T4,GlcNAc,2,21.09394444,0.121459999,0.035569999
T4_2,T4,GlcNAc,2,21.27897222,0.12173,0.035839999
T4_2,T4,GlcNAc,2,21.46402778,0.12176,0.03587
T4_2,T4,GlcNAc,2,21.64905556,0.122009999,0.036119998
T4_2,T4,GlcNAc,2,21.83408333,0.122100001,0.036210001
T4_2,T4,GlcNAc,2,22.01911111,0.122250001,0.036360001
T4_2,T4,GlcNAc,2,22.20413889,0.122430001,0.036540001
T4_2,T4,GlcNAc,2,22.38916667,0.1225,0.03661
T4_2,T4,GlcNAc,2,22.57419444,0.12264,0.03675
T4_2,T4,GlcNAc,2,22.75922222,0.12269,0.0368
T4_2,T4,GlcNAc,2,22.94427778,0.122930001,0.03704
T4_2,T4,GlcNAc,2,23.12930556,0.122999999,0.037109999
T4_2,T4,GlcNAc,2,23.31433333,0.123050001,0.03716
T4_2,T4,GlcNAc,2,23.49936111,0.12327,0.037379999
T4_2,T4,GlcNAc,2,23.68438889,0.123379999,0.037489999
T4_2,T4,GlcNAc,2,23.86941667,0.12336,0.037469999
T4_2,T4,GlcNAc,2,24.05444444,0.123470001,0.037580001
T4_2,T4,GlcNAc,2,24.23947222,0.12357,0.03768
T4_2,T4,GlcNAc,2,24.4245,0.12366,0.03777
T4_2,T4,GlcNAc,2,24.60955556,0.12383,0.037939999
T4_2,T4,GlcNAc,2,24.79458333,0.12388,0.037989999
T4_2,T4,GlcNAc,2,24.97961111,0.123990001,0.0381
T4_2,T4,GlcNAc,2,25.16475,0.123979999,0.038089999
T4_2,T4,GlcNAc,2,25.34977778,0.12411,0.03822
T4_2,T4,GlcNAc,2,25.53480556,0.124320002,0.038430002
T4_2,T4,GlcNAc,2,25.71983333,0.124320001,0.038430001
T4_2,T4,GlcNAc,2,25.90486111,0.12449,0.038599999
T4_2,T4,GlcNAc,2,26.08988889,0.12438,0.03849
T4_2,T4,GlcNAc,2,26.27491667,0.124559999,0.038669999
T4_2,T4,GlcNAc,2,26.45994444,0.12442,0.03853
T4_2,T4,GlcNAc,2,26.64497222,0.12463,0.038739999
T4_2,T4,GlcNAc,2,26.83,0.124769999,0.038879999
T4_2,T4,GlcNAc,2,27.01502778,0.12484,0.03895
T4_2,T4,GlcNAc,2,27.20005556,0.124909999,0.039019999
T4_2,T4,GlcNAc,2,27.38508333,0.12502,0.039129999
T4_2,T4,GlcNAc,2,27.57011111,0.12506,0.039169999
T4_2,T4,GlcNAc,2,27.75513889,0.125059998,0.039169998
T4_2,T4,GlcNAc,2,27.94016667,0.12512,0.039229999
T4_2,T4,GlcNAc,2,28.12519444,0.125319999,0.039429999
T4_2,T4,GlcNAc,2,28.31022222,0.125350001,0.03946
T4_2,T4,GlcNAc,2,28.49525,0.125349999,0.039459999
T4_2,T4,GlcNAc,2,28.68027778,0.1255,0.03961
T4_2,T4,GlcNAc,2,28.86530556,0.12544,0.03955
T4_2,T4,GlcNAc,2,29.05033333,0.12564,0.03975
T4_2,T4,GlcNAc,2,29.23536111,0.125540001,0.039650001
T4_2,T4,GlcNAc,2,29.42038889,0.12556,0.039669999
T4_2,T4,GlcNAc,2,29.60541667,0.1257,0.03981
T4_2,T4,GlcNAc,2,29.79044444,0.12577,0.039879999
T4_2,T4,GlcNAc,2,29.97547222,0.1258,0.03991
T4_2,T4,GlcNAc,2,30.1605,0.125859999,0.039969999
T4_2,T4,GlcNAc,2,30.34552778,0.12599,0.0401
T4_2,T4,GlcNAc,2,30.53055556,0.12588,0.03999
T4_2,T4,GlcNAc,2,30.71558333,0.12603,0.04014
T4_2,T4,GlcNAc,2,30.90061111,0.126149999,0.040259999
T4_2,T4,GlcNAc,2,31.08563889,0.12603,0.04014
T4_2,T4,GlcNAc,2,31.27066667,0.12612,0.040229999
T4_2,T4,GlcNAc,2,31.45569444,0.12621,0.04032
T4_2,T4,GlcNAc,2,31.64072222,0.12632,0.04043
T4_2,T4,GlcNAc,2,31.82575,0.126360001,0.04047
T4_2,T4,GlcNAc,2,32.01077778,0.12647,0.040579999
T4_2,T4,GlcNAc,2,32.19580556,0.126490001,0.0406
T4_2,T4,GlcNAc,2,32.38083333,0.12638,0.040489999
T4_2,T4,GlcNAc,2,32.56586111,0.126489999,0.040599999
T4_2,T4,GlcNAc,2,32.75088889,0.1265,0.04061
T4_2,T4,GlcNAc,2,32.93591667,0.126590002,0.040700001
T4_2,T4,GlcNAc,2,33.12094444,0.126599999,0.040709998
T4_2,T4,GlcNAc,2,33.30597222,0.126720001,0.04083
T4_2,T4,GlcNAc,2,33.491,0.126580001,0.040690001
T4_2,T4,GlcNAc,2,33.67602778,0.126709999,0.040819999
T4_2,T4,GlcNAc,2,33.86105556,0.126809999,0.040919998
T4_2,T4,GlcNAc,2,34.04608333,0.126809999,0.040919998
T4_2,T4,GlcNAc,2,34.23111111,0.126819999,0.040929998
T4_2,T4,GlcNAc,2,34.41613889,0.12682,0.040929999
T4_2,T4,GlcNAc,2,34.60116667,0.126840001,0.04095
T4_2,T4,GlcNAc,2,34.78619444,0.12689,0.041
T4_2,T4,GlcNAc,2,34.97122222,0.126880001,0.040990001
T4_2,T4,GlcNAc,2,35.15625,0.126980001,0.04109
T4_2,T4,GlcNAc,2,35.34127778,0.126930001,0.041040001
T4_2,T4,GlcNAc,2,35.52630556,0.126989999,0.041099999
T4_2,T4,GlcNAc,2,35.71133333,0.127079999,0.041189998
T4_2,T4,GlcNAc,2,35.89636111,0.127079999,0.041189999
T4_2,T4,GlcNAc,2,36.08138889,0.127099999,0.041209999
T4_2,T4,GlcNAc,2,36.26641667,0.127069999,0.041179999
T4_2,T4,GlcNAc,2,36.45144444,0.127190001,0.0413
T4_2,T4,GlcNAc,2,36.63647222,0.127120001,0.041230001
T4_2,T4,GlcNAc,2,36.8215,0.127099999,0.041209999
T4_2,T4,GlcNAc,2,37.00652778,0.127319998,0.041429998
T4_2,T4,GlcNAc,2,37.19155556,0.127189999,0.041299999
T4_2,T4,GlcNAc,2,37.37658333,0.12722,0.041329999
T4_2,T4,GlcNAc,2,37.56161111,0.127340002,0.041450001
T4_2,T4,GlcNAc,2,37.74663889,0.12729,0.0414
T4_2,T4,GlcNAc,2,37.93166667,0.127439998,0.041549998
T4_2,T4,GlcNAc,2,38.11669444,0.127280001,0.04139
T4_2,T4,GlcNAc,2,38.30172222,0.12738,0.04149
T4_2,T4,GlcNAc,2,38.48675,0.127260001,0.041370001
T4_2,T4,GlcNAc,2,38.67177778,0.127229998,0.041339998
T4_2,T4,GlcNAc,2,38.85680556,0.127369999,0.041479999
T4_2,T4,GlcNAc,2,39.04183333,0.12751,0.04162
T4_2,T4,GlcNAc,2,39.22686111,0.127379999,0.041489998
T4_2,T4,GlcNAc,2,39.41188889,0.127459999,0.041569999
T4_2,T4,GlcNAc,2,39.59691667,0.127500001,0.04161
T4_2,T4,GlcNAc,2,39.78194444,0.12752,0.04163
T4_2,T4,GlcNAc,2,39.96697222,0.127540001,0.041650001
T4_2,T4,GlcNAc,2,40.152,0.1269,0.04101
T4_2,T4,GlcNAc,2,40.33702778,0.127409999,0.041519999
T4_2,T4,GlcNAc,2,40.52205556,0.12768,0.04179
T4_2,T4,GlcNAc,2,40.70708333,0.127909999,0.042019999
T4_2,T4,GlcNAc,2,40.89211111,0.12792,0.042029999
T4_2,T4,GlcNAc,2,41.07713889,0.128159999,0.042269999
T4_2,T4,GlcNAc,2,41.26216667,0.12805,0.04216
T4_2,T4,GlcNAc,2,41.44719444,0.128130001,0.042240001
T4_2,T4,GlcNAc,2,41.63222222,0.1281,0.042209999
T4_2,T4,GlcNAc,2,41.81725,0.1281,0.04221
T4_2,T4,GlcNAc,2,42.00227778,0.12814,0.04225
T4_2,T4,GlcNAc,2,42.18730556,0.128150001,0.042260001
T4_2,T4,GlcNAc,2,42.37233333,0.128270002,0.042380001
T4_2,T4,GlcNAc,2,42.55736111,0.128110001,0.042220001
T4_2,T4,GlcNAc,2,42.74238889,0.128210001,0.04232
T4_2,T4,GlcNAc,2,42.92741667,0.128210001,0.042320001
T4_2,T4,GlcNAc,2,43.11244444,0.12834,0.04245
T4_2,T4,GlcNAc,2,43.29747222,0.128250001,0.04236
T4_2,T4,GlcNAc,2,43.4825,0.128329998,0.042439998
T4_2,T4,GlcNAc,2,43.66752778,0.128299998,0.042409997
T4_2,T4,GlcNAc,2,43.85255556,0.128319998,0.042429998
T4_2,T4,GlcNAc,2,44.03758333,0.128260001,0.04237
T4_2,T4,GlcNAc,2,44.22261111,0.128389999,0.042499999
T4_2,T4,GlcNAc,2,44.40763889,0.128309999,0.042419998
T4_2,T4,GlcNAc,2,44.59266667,0.128329998,0.042439998
T4_2,T4,GlcNAc,2,44.77769444,0.1283,0.04241
T4_2,T4,GlcNAc,2,44.96272222,0.128329999,0.042439999
T4_2,T4,GlcNAc,2,45.14775,0.128210001,0.04232
T4_2,T4,GlcNAc,2,45.33277778,0.128349999,0.042459999
T4_2,T4,GlcNAc,2,45.51780556,0.12836,0.04247
T4_2,T4,GlcNAc,2,45.70283333,0.128399999,0.042509999
T4_2,T4,GlcNAc,2,45.88786111,0.12827,0.04238
T4_2,T4,GlcNAc,2,46.07288889,0.128310001,0.042420001
T4_2,T4,GlcNAc,2,46.25791667,0.128249999,0.042359999
T4_2,T4,GlcNAc,2,46.44294444,0.128229999,0.042339998
T4_2,T4,GlcNAc,2,46.62797222,0.128310001,0.042420001
T4_2,T4,GlcNAc,2,46.813,0.128259999,0.042369999
T4_2,T4,GlcNAc,2,46.99802778,0.128259999,0.042369999
T4_2,T4,GlcNAc,2,47.18305556,0.128289999,0.042399999
T4_2,T4,GlcNAc,2,47.36808333,0.128209999,0.042319999
T4_2,T4,GlcNAc,2,47.55311111,0.12834,0.04245
T4_2,T4,GlcNAc,2,47.73813889,0.12829,0.042399999
T4_2,T4,GlcNAc,2,47.92316667,0.128250001,0.04236
T4_2,T4,GlcNAc,2,48.10819444,0.12828,0.04239
T4_3,T4,GlcNAc,3,0,0.086280001,0
T4_3,T4,GlcNAc,3,0.185027778,0.086480001,0.0002
