wellID,replicate,media ,strain,timeTidy,data
border,2,N-Acetyl-D-Glucosamine,blank,13.29791667,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,13.47522222,0.085299999
border,2,N-Acetyl-D-Glucosamine,blank,13.65252778,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,13.82983333,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,14.00713889,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,14.18444444,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,14.36175,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,14.53905556,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,14.71636111,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,14.89366667,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,15.07097222,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,15.24827778,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,15.42558333,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,15.60288889,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,15.78019444,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,15.9575,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,16.13480556,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,16.31211111,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,16.48941667,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,16.66672222,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,16.84402778,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,17.02133333,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,17.19863889,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,17.37594444,0.085199997
border,2,N-Acetyl-D-Glucosamine,blank,17.55325,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,17.73055556,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,17.90786111,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,18.08516667,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,18.26247222,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,18.43977778,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,18.61708333,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,18.79438889,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,18.97169444,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,19.149,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,19.32630556,0.085900001
border,2,N-Acetyl-D-Glucosamine,blank,19.50361111,0.085900001
border,2,N-Acetyl-D-Glucosamine,blank,19.68091667,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,19.85822222,0.086099997
border,2,N-Acetyl-D-Glucosamine,blank,20.03552778,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,20.21283333,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,20.39013889,0.086000003
border,2,N-Acetyl-D-Glucosamine,blank,20.56744444,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,20.74475,0.085600004
